n,trial_index,total_s,read_s,compute_s,write_s
1000,351,0.005281811,0.001525625,0.003681875,4.818e-05
1000,352,0.004869016,0.001106808,0.00369739,5.9816e-05
1000,353,0.004847988,0.00113447,0.00364972,5.7469e-05
1000,354,0.004708655,0.001057607,0.003587353,5.8795e-05
1000,355,0.00499314,0.001253389,0.003675443,5.8387e-05
1000,356,0.004994978,0.001151619,0.003739446,9.8605e-05
1000,357,0.005073678,0.001258288,0.003735873,7.4107e-05
1000,358,0.004950983,0.001185101,0.003692592,6.8084e-05
1000,359,0.004980177,0.00120725,0.003693511,7.3699e-05
1000,360,0.004988343,0.001148659,0.003768333,6.6043e-05
1000,361,0.00488443,0.001129571,0.003686774,6.3287e-05
1000,362,0.005021211,0.001259513,0.003699125,5.6856e-05
1000,363,0.005490555,0.001738453,0.003664216,8.2987e-05
1000,364,0.005500355,0.001751724,0.003676975,6.6349e-05
1000,365,0.005328153,0.001635765,0.00363982,4.7567e-05
1000,366,0.004884225,0.001173259,0.003652579,5.359e-05
1000,367,0.004901374,0.001182855,0.003670442,4.2974e-05
1000,368,0.00483431,0.001116199,0.003671054,4.1953e-05
1000,369,0.004672622,0.001140697,0.003471394,5.4611e-05
1000,370,0.005145743,0.001576254,0.003513041,5.1548e-05
1000,371,0.004638529,0.001023004,0.003542031,6.8901e-05
1000,372,0.004874018,0.001122018,0.00368953,5.7468e-05
1000,373,0.004769186,0.00104005,0.0036733,5.0731e-05
1000,374,0.004707227,0.001084147,0.003563671,5.4508e-05
1000,375,0.004844927,0.001150088,0.003631959,5.8081e-05
1000,376,0.004624749,0.001029537,0.003537029,5.2059e-05
1000,377,0.00470988,0.00102627,0.003623283,5.5325e-05
1000,378,0.004767859,0.001092109,0.003615729,5.5018e-05
1000,379,0.004662619,0.0010818,0.003527331,4.8894e-05
1000,380,0.005491373,0.001764585,0.003670238,5.1549e-05
1000,381,0.004846764,0.001148353,0.003636144,5.6857e-05
1000,382,0.005369801,0.001635764,0.00367626,5.2774e-05
1000,383,0.004826246,0.001089149,0.003686672,4.5424e-05
1000,384,0.005266193,0.001569109,0.003653191,3.8993e-05
1000,385,0.005444826,0.001725999,0.003662684,5.114e-05
1000,386,0.004805015,0.00105822,0.003697798,4.3893e-05
1000,387,0.004812364,0.001124161,0.00363982,4.3382e-05
1000,388,0.004931078,0.001170912,0.00371015,4.4607e-05
1000,389,0.005450134,0.001741516,0.003661766,3.8891e-05
1000,390,0.004732847,0.001049135,0.003640023,3.838e-05
1000,391,0.00532601,0.001638215,0.00364523,3.7666e-05
1000,392,0.004926587,0.001041786,0.003824373,5.4202e-05
1000,393,0.004862381,0.00115856,0.003644617,5.3794e-05
1000,394,0.004757141,0.001046073,0.003670237,3.5726e-05
1000,395,0.005278443,0.001544407,0.003690143,3.8482e-05
1000,396,0.004725702,0.001045155,0.003634001,4.1341e-05
1000,397,0.004777046,0.001019533,0.003713519,3.8687e-05
1000,398,0.004784396,0.001054852,0.003652374,3.8788e-05
1000,399,0.005273644,0.00154012,0.003695042,3.3787e-05
1000,400,0.00477235,0.001077818,0.003654825,3.3481e-05
1000,401,0.005319681,0.00160698,0.003654212,5.0426e-05
1000,402,0.004718352,0.001017594,0.003656049,3.9912e-05
1000,403,0.005086335,0.001570232,0.003469455,4.1851e-05
1000,404,0.004968234,0.001313919,0.003607257,4.1953e-05
1000,405,0.005080619,0.001550736,0.003474456,5.0629e-05
2000,1,0.022487504,0.005633546,0.016788765,5.4514e-05
2000,2,0.019224297,0.004706606,0.014427579,8.1364e-05
2000,3,0.029576756,0.003711423,0.014272987,0.011582685
2000,4,0.017721705,0.003259648,0.014375099,7.6991e-05
2000,5,0.017462459,0.003333791,0.014029302,9.0213e-05
2000,6,0.017246641,0.003275209,0.013889254,7.2618e-05
2000,7,0.017115543,0.003281617,0.013746765,7.8414e-05
2000,8,0.016615968,0.002759972,0.013776057,6.9464e-05
