N,P,trial,elapsed_seconds,absorbed,transmitted,reflected
1600000,6,0,0.01853814699995837,744377,372581,483042
1600000,6,1,0.018746368999927654,745052,372152,482796
1600000,6,2,0.018323118000012073,745381,372484,482135
1600000,6,3,0.017865574000097695,744893,371930,483177
1600000,6,4,0.017567937000080747,743897,372523,483580
1600000,7,0,0.01596213200002694,744142,373047,482811
1600000,7,1,0.0159708490000412,745188,371917,482895
1600000,7,2,0.01617056199995659,745767,372263,481970
1600000,7,3,0.01602934799996092,745257,371772,482971
1600000,7,4,0.01628744699996787,744001,372682,483317
1600000,8,0,0.014859826000019893,743834,373241,482925
1600000,8,1,0.015219037999941065,744818,371948,483234
1600000,8,2,0.01611995099995056,745679,371947,482374
1600000,8,3,0.015585661999921285,745540,371471,482989
1600000,8,4,0.01567691000002469,743977,373038,482985
1600000,9,0,0.01519279399997231,743932,373012,483056
1600000,9,1,0.01598083700002917,745157,371471,483372
1600000,9,2,0.01643119100003787,745598,372438,481964
1600000,9,3,0.016279418999943118,745606,371776,482618
1600000,9,4,0.0161023439999326,743946,372875,483179
1600000,10,0,0.015134974000034163,744165,372885,482950
1600000,10,1,0.015590088999942964,745146,371604,483250
1600000,10,2,0.015074953999942409,745319,372426,482255
1600000,10,3,0.01519533999999112,745534,371976,482490
1600000,10,4,0.015021831000012753,743883,372620,483497
1600000,11,0,0.013883176000035746,744557,372614,482829
1600000,11,1,0.014570595000009234,745314,371512,483174
1600000,11,2,0.014606483999955344,745111,372420,482469
1600000,11,3,0.01405950200000916,745263,372447,482290
1600000,11,4,0.014407688000005692,743877,372852,483271
1600000,12,0,0.013341933999981848,744156,372616,483228
1600000,12,1,0.013302429000077609,745065,371585,483350
1600000,12,2,0.01322786699995504,745268,372119,482613
1600000,12,3,0.013096075000021301,745413,372576,482011
1600000,12,4,0.013049819999991996,744069,372637,483294
1600000,13,0,0.01188077599999815,744029,372449,483522
1600000,13,1,0.012125752999963879,745300,371479,483221
1600000,13,2,0.011656820000098378,745172,372484,482344
1600000,13,3,0.012327905999995892,745500,372692,481808
1600000,13,4,0.012414127999932134,744315,372876,482809
1600000,14,0,0.011354294000057052,744462,372277,483261
1600000,14,1,0.011771662000001015,745441,371364,483195
1600000,14,2,0.011594497000032788,745418,372347,482235
1600000,14,3,0.011201263999964794,745302,372841,481857
