n,p,a,b,answer,time_seconds,speedup,efficiency
1000000000,17,10.0,20.0,2333.333333333418,0.051636,7.426078704779611,0.436828159104683
1000000000,18,10.0,20.0,2333.333333333316,0.045646,8.400582745476054,0.46669904141533636
1000000000,19,10.0,20.0,2333.333333333351,0.068452,5.601779349032899,0.2948304920543631
1000000000,20,10.0,20.0,2333.333333333408,0.070233,5.45972690900289,0.2729863454501445
1100000000,1,10.0,20.0,2333.33333333342,0.42168,1.0,1.0
1100000000,2,10.0,20.0,2333.333333333544,0.210273,2.0053929891141515,1.0026964945570758
1100000000,3,10.0,20.0,2333.333333333398,0.138191,3.051428819532386,1.0171429398441287
1100000000,4,10.0,20.0,2333.333333333478,0.108842,3.8742397236360966,0.9685599309090241
1100000000,5,10.0,20.0,2333.333333333438,0.096509,4.369333430042794,0.8738666860085589
1100000000,6,10.0,20.0,2333.333333333285,0.072949,5.780476771443063,0.9634127952405106
1100000000,7,10.0,20.0,2333.333333333271,0.069202,6.093465506777261,0.8704950723967516
1100000000,8,10.0,20.0,2333.333333333339,0.060975,6.915621156211562,0.8644526445264452
1100000000,9,10.0,20.0,2333.33333333327,0.100218,4.207627372328324,0.4675141524809249
1100000000,10,10.0,20.0,2333.333333333292,0.065726,6.41572589234093,0.641572589234093
1100000000,11,10.0,20.0,2333.333333333318,0.065568,6.431185944363103,0.5846532676693731
1100000000,12,10.0,20.0,2333.333333333327,0.07327,5.755152176880032,0.4795960147400027
1100000000,13,10.0,20.0,2333.333333333261,0.071587,5.8904549708746,0.4531119208365077
1100000000,14,10.0,20.0,2333.333333333282,0.080807,5.218359795562265,0.3727399853973047
1100000000,15,10.0,20.0,2333.333333333443,0.05566,7.57599712540424,0.5050664750269493
1100000000,16,10.0,20.0,2333.333333333308,0.055571,7.5881304997210774,0.47425815623256734
1100000000,17,10.0,20.0,2333.333333333334,0.078948,5.341237270101839,0.3141904276530494
1100000000,18,10.0,20.0,2333.333333333298,0.046425,9.083037156704362,0.5046131753724645
1100000000,19,10.0,20.0,2333.333333333371,0.057442,7.34097002193517,0.3863668432597458
1100000000,20,10.0,20.0,2333.333333333265,0.045543,9.258942098675977,0.46294710493379887
1200000000,1,10.0,20.0,2333.333333333296,0.462087,1.0,1.0
1200000000,2,10.0,20.0,2333.333333333279,0.230653,2.003386038768193,1.0016930193840965
1200000000,3,10.0,20.0,2333.333333333513,0.160854,2.872710656868962,0.9575702189563207
1200000000,4,10.0,20.0,2333.333333333371,0.116315,3.9727206293255386,0.9931801573313846
1200000000,5,10.0,20.0,2333.3333333333,0.096891,4.769142644827693,0.9538285289655386
