N,P,trial,elapsed_seconds,absorbed,transmitted,reflected
1600000,19,4,0.009231647000035537,744019,372980,483001
1600000,20,0,0.008956556000043747,744888,372655,482457
1600000,20,1,0.008911176000026444,745070,371775,483155
1600000,20,2,0.008946249000018724,745381,372326,482293
1600000,20,3,0.008796573999973134,745314,373135,481551
1600000,20,4,0.008900741000047674,743949,372932,483119
3200000,1,0,0.1959609649999834,1489626,745625,964749
3200000,1,1,0.19828827300000285,1490960,744552,964488
3200000,1,2,0.19601992799999834,1489815,743760,966425
3200000,1,3,0.19434345899998107,1489336,744283,966381
3200000,1,4,0.19273839499999212,1491222,743253,965525
3200000,2,0,0.09915402899997616,1490023,745230,964747
3200000,2,1,0.09754039699998884,1490495,744858,964647
3200000,2,2,0.10123882799996409,1489723,744574,965703
3200000,2,3,0.098300613000049,1489780,742998,967222
3200000,2,4,0.09724143699997967,1490633,743515,965852
3200000,3,0,0.06711343899996791,1489542,745836,964622
3200000,3,1,0.06608044000000746,1489306,744279,966415
3200000,3,2,0.06598074099997575,1489422,744858,965720
3200000,3,3,0.06608128200002739,1490092,742860,967048
3200000,3,4,0.06584188900001209,1489920,743598,966482
3200000,4,0,0.04972099600001911,1490106,745907,963987
3200000,4,1,0.0492909899999745,1489570,744260,966170
3200000,4,2,0.049176258000045436,1488662,745124,966214
3200000,4,3,0.04950317599997334,1489901,743535,966564
3200000,4,4,0.04929684000001089,1489004,744669,966327
3200000,5,0,0.04059777099996609,1488744,745459,965797
3200000,5,1,0.039848947999985285,1489703,744199,966098
3200000,5,2,0.041567796000038015,1488971,745472,965557
3200000,5,3,0.04038258999997879,1489540,743554,966906
3200000,5,4,0.039880219999986366,1488565,744762,966673
3200000,6,0,0.035470293999992464,1488941,744344,966715
3200000,6,1,0.03343633600002249,1490725,744264,965011
3200000,6,2,0.034589764000031664,1489459,745374,965167
3200000,6,3,0.03478081700001212,1488912,744345,966743
3200000,6,4,0.03493901199999527,1488799,744393,966808
3200000,7,0,0.03185166600002276,1488419,745156,966425
3200000,7,1,0.030561466000051496,1490740,744093,965167
3200000,7,2,0.030889207000029728,1489956,744505,965539
3200000,7,3,0.030406849000030434,1489509,744334,966157
3200000,7,4,0.03243512799997461,1489145,744831,966024
3200000,8,0,0.02851314999998067,1488044,745273,966683
3200000,8,1,0.026524845999972513,1490641,744308,965051
3200000,8,2,0.02835114499998781,1490200,743778,966022
3200000,8,3,0.027569605999985924,1490065,743696,966239
3200000,8,4,0.027389140000025236,1488837,745294,965869
3200000,9,0,0.02657781300001716,1488025,744983,966992
