N,P,trial,elapsed_seconds,absorbed,transmitted,reflected
66400000,6,0,0.6916988379998656,30911475,15454564,20033961
66400000,6,1,0.6870227539998268,30912023,15452436,20035541
66400000,6,2,0.6882528410001214,30912698,15448691,20038611
66400000,6,3,0.6906548679999105,30913003,15450089,20036908
66400000,6,4,0.6872779320001428,30911717,15450880,20037403
66400000,7,0,0.599288300000353,30911633,15456602,20031765
66400000,7,1,0.6010132640003576,30912616,15452902,20034482
66400000,7,2,0.595901959999992,30907500,15451690,20040810
66400000,7,3,0.5965289340001618,30914274,15449918,20035808
66400000,7,4,0.5974904969998533,30912815,15450812,20036373
66400000,8,0,0.5425932590001139,30912188,15454989,20032823
66400000,8,1,0.5354810730000281,30913357,15453967,20032676
66400000,8,2,0.5334596270004113,30903678,15453579,20042743
66400000,8,3,0.5351847880001515,30914265,15449273,20036462
66400000,8,4,0.5376619679996111,30912874,15451063,20036063
66400000,9,0,0.515622244000042,30915206,15452246,20032548
66400000,9,1,0.5059792179999931,30911482,15453401,20035117
66400000,9,2,0.505202774999816,30905285,15454454,20040261
66400000,9,3,0.5102169209999374,30914927,15449696,20035377
66400000,9,4,0.49990520600022137,30912178,15451135,20036687
66400000,10,0,0.48650120999991486,30914115,15452127,20033758
66400000,10,1,0.4748541160001878,30912957,15452811,20034232
66400000,10,2,0.475402694999957,30906422,15453485,20040093
66400000,10,3,0.48306646700029887,30914858,15449163,20035979
66400000,10,4,0.4721367279998958,30912032,15452857,20035111
66400000,11,0,0.4456852170001184,30912359,15455282,20032359
66400000,11,1,0.45458904699989944,30910911,15453891,20035198
66400000,11,2,0.463638383000216,30904141,15453905,20041954
66400000,11,3,0.44572217099994305,30913788,15452159,20034053
66400000,11,4,0.4601921579996997,30912286,15452090,20035624
66400000,12,0,0.4204589470000428,30911809,15455700,20032491
66400000,12,1,0.44611837699994794,30909255,15453945,20036800
66400000,12,2,0.4267556859999786,30903636,15453466,20042898
66400000,12,3,0.4281705640000837,30913713,15452541,20033746
66400000,12,4,0.44466894399965895,30911691,15452856,20035453
66400000,13,0,0.4115817980000429,30911467,15455110,20033423
66400000,13,1,0.407811913000387,30909090,15454367,20036543
66400000,13,2,0.3945705429996451,30903399,15454322,20042279
66400000,13,3,0.41415902400012783,30911131,15453766,20035103
66400000,13,4,0.4206947550001132,30912812,15452952,20034236
66400000,14,0,0.3792047609999827,30913727,15453153,20033120
66400000,14,1,0.3816742230001182,30911279,15450807,20037914
66400000,14,2,0.38757893299998614,30902240,15453616,20044144
66400000,14,3,0.40948582500004704,30910597,15453386,20036017
66400000,14,4,0.39051123099989127,30916175,15449482,20034343
66400000,15,0,0.3734088060000431,30911667,15454180,20034153
66400000,15,1,0.3832072770001105,30911841,15451914,20036245
66400000,15,2,0.36545759799992084,30902338,15451788,20045874
66400000,15,3,0.36448643899984745,30910227,15454701,20035072
66400000,15,4,0.38255201100037084,30916403,15449597,20034000
66400000,16,0,0.3471821509997426,30910797,15452967,20036236
66400000,16,1,0.3618060509998031,30911672,15452165,20036163
66400000,16,2,0.3650258559996473,30900841,15453053,20046106
66400000,16,3,0.361867847999747,30909446,15456601,20033953
66400000,16,4,0.3640376540001853,30915823,15449738,20034439
66400000,17,0,0.35288785700004155,30908855,15454740,20036405
66400000,17,1,0.3495871330001137,30912619,15451096,20036285
66400000,17,2,0.3433172730001388,30900962,15455341,20043697
66400000,17,3,0.34680486099978225,30908005,15456043,20035952
66400000,17,4,0.34784880100005466,30915208,15452025,20032767
66400000,18,0,0.33263581100027295,30907464,15455218,20037318
66400000,18,1,0.3381221919999007,30913072,15451512,20035416
66400000,18,2,0.3301829120000548,30904054,15454030,20041916
66400000,18,3,0.3366352809998716,30908048,15458717,20033235
66400000,18,4,0.33140979300014806,30915761,15451810,20032429
66400000,19,0,0.3202847129996371,30906241,15456392,20037367
66400000,19,1,0.32292269900017345,30913430,15450597,20035973
66400000,19,2,0.32335234199990737,30903068,15453426,20043506
66400000,19,3,0.3211524719999943,30909706,15457768,20032526
66400000,19,4,0.3265941199997542,30916959,15452091,20030950
66400000,20,0,0.3032728049997786,30906944,15456028,20037028
66400000,20,1,0.310386722000203,30914285,15451268,20034447
66400000,20,2,0.31160056799990343,30904347,15454928,20040725
66400000,20,3,0.30961086000024807,30908756,15458422,20032822
66400000,20,4,0.30996180399961304,30916839,15452800,20030361
